date;heure;PA01H;ARG;EVRY;GEN;LOGNES;MELUN;VILLEM;PA15L;A1;DEF;GON;PA13;VERS;RUR-SE;CHAMP;PA18;OPERA;BOB;MANT;STDEN;RN6;RN20;AUT;BONAP;RUR-SO;HAUS;VITRY;RN2;SOULT;BASCH;CELES;ELYS;MONTG;NEUIL;PA12;BP_EST;AUB;EIFF3;PA07;TREMB
2020-03-26;17;8;10;n/d;12;8;6;7;10;37;n/d;8;8;9;4;8;12;18;11;10;6;15;22;69;21;6;15;10;30;8;20;18;10;7;15;10;33;9;6;6;8
2020-03-26;18;9;11;n/d;15;10;7;10;12;44;n/d;10;9;12;4;10;15;19;14;11;7;25;25;71;21;6;21;10;37;11;24;22;12;10;18;12;38;12;7;7;10
2020-03-26;19;15;19;n/d;19;17;11;19;17;56;n/d;18;11;15;6;21;21;23;36;12;13;35;31;75;26;7;28;17;50;16;31;26;17;13;23;17;51;19;9;11;19
2020-03-26;20;22;23;n/d;33;25;21;27;20;64;n/d;28;15;19;n/d;38;33;31;n/d;13;24;47;39;66;31;7;30;22;57;24;37;33;26;22;34;25;68;36;10;15;32
2020-03-26;21;29;27;n/d;36;28;18;33;27;58;n/d;24;21;25;6;25;43;40;n/d;12;28;43;48;66;34;9;35;28;57;35;44;41;31;28;42;38;71;44;6;21;35
2020-03-26;22;35;19;n/d;29;31;16;35;30;45;n/d;16;28;36;6;31;46;37;n/d;13;22;32;40;70;35;10;32;29;41;37;43;37;35;29;40;36;63;36;8;29;22
2020-03-26;23;30;16;n/d;24;28;16;38;32;39;n/d;13;23;27;6;38;37;31;27;29;22;23;36;83;26;16;29;30;38;29;38;28;29;28;33;34;52;26;8;26;23
2020-03-26;24;25;13;n/d;22;24;14;25;26;40;n/d;14;27;24;5;18;30;30;32;28;23;21;31;63;27;14;28;29;29;31;33;33;31;28;33;31;49;20;6;26;18
2020-03-27;1;24;16;n/d;23;22;13;24;31;39;n/d;15;34;25;5;19;n/d;25;37;22;25;25;30;60;24;14;26;28;27;29;36;32;33;28;35;32;39;20;7;27;17
2020-03-27;2;23;36;n/d;37;23;14;41;31;34;n/d;13;27;25;5;24;n/d;34;30;23;17;21;40;52;28;15;34;29;30;31;31;24;34;25;36;31;41;24;14;31;18
2020-03-27;3;25;47;n/d;38;26;15;48;32;40;n/d;13;22;25;5;26;n/d;32;23;14;20;26;44;61;31;14;35;30;34;26;34;24;29;29;46;29;37;27;14;32;16
2020-03-27;4;28;31;n/d;61;26;16;46;37;56;n/d;13;22;22;5;35;n/d;30;25;16;19;33;71;70;30;12;28;29;34;28;35;30;36;29;46;31;45;28;15;34;19
2020-03-27;5;31;56;n/d;56;29;22;60;33;50;n/d;16;23;25;6;42;n/d;31;30;20;18;47;69;87;25;11;25;30;41;32;38;37;41;31;43;29;49;33;30;40;27
2020-03-27;6;33;50;n/d;62;27;23;56;45;55;n/d;22;30;29;7;51;n/d;32;27;26;17;41;64;102;25;10;31;34;44;36;49;47;48;35;48;33;54;32;37;42;30
2020-03-27;7;30;45;n/d;53;29;24;45;45;60;n/d;26;36;45;8;49;n/d;40;26;24;20;44;64;92;29;11;31;38;39;36;60;51;51;52;44;37;56;34;35;48;33
2020-03-27;8;29;33;n/d;50;24;22;38;40;50;n/d;n/d;32;29;10;38;n/d;39;31;18;20;30;61;71;29;11;29;39;35;35;51;49;50;40;37;35;56;33;43;40;25
2020-03-27;9;25;22;n/d;27;17;16;25;33;38;n/d;16;28;21;9;27;n/d;31;22;15;19;33;50;61;28;10;29;35;29;30;44;40;37;29;39;29;50;22;38;35;17
2020-03-27;10;22;15;n/d;20;14;14;19;26;40;n/d;15;21;19;7;19;n/d;28;19;13;17;27;49;66;28;10;23;31;26;25;41;29;30;26;27;24;36;20;25;22;15
2020-03-27;11;18;11;n/d;14;14;12;16;18;34;n/d;11;19;15;5;17;n/d;27;n/d;12;14;23;41;59;21;9;21;25;24;19;34;26;22;21;20;21;34;17;18;17;13
2020-03-27;12;12;9;n/d;13;11;10;11;15;32;n/d;9;14;12;4;11;n/d;19;n/d;12;10;18;33;55;18;8;15;21;20;14;24;18;14;15;16;15;26;11;15;12;10
2020-03-27;13;11;9;n/d;13;10;10;10;13;30;n/d;8;12;10;4;10;n/d;17;n/d;11;10;22;35;56;17;7;12;16;18;11;23;18;14;10;14;14;28;10;13;10;10
2020-03-27;14;10;10;n/d;11;9;10;10;11;31;n/d;9;12;10;4;10;n/d;20;n/d;11;10;24;36;45;14;7;12;15;19;11;25;17;13;12;13;12;26;11;11;9;10
2020-03-27;15;10;10;n/d;12;9;9;11;12;27;n/d;10;12;10;5;10;n/d;20;n/d;11;12;23;34;46;14;7;14;16;19;17;26;19;14;12;14;14;24;12;12;9;10
2020-03-27;16;12;10;n/d;13;11;10;11;12;33;n/d;11;13;11;5;11;n/d;22;n/d;12;11;25;37;59;18;7;16;17;21;15;28;21;14;14;15;15;30;12;13;10;12
2020-03-27;17;13;12;n/d;15;13;11;15;14;35;n/d;12;14;13;6;14;n/d;25;n/d;14;14;29;38;61;21;8;17;19;24;18;28;27;17;13;17;17;36;14;13;11;14
2020-03-27;18;16;15;n/d;19;16;15;18;16;41;n/d;17;16;15;6;20;n/d;31;n/d;19;17;36;46;68;20;10;19;23;28;24;32;23;24;15;20;20;46;16;15;13;18
2020-03-27;19;23;21;n/d;27;22;19;27;21;49;n/d;30;19;27;5;38;n/d;41;n/d;24;25;43;48;83;30;10;25;26;35;31;45;33;35;19;26;25;54;23;18;18;23
2020-03-27;20;32;23;n/d;35;33;23;43;25;55;n/d;22;23;36;5;41;n/d;37;30;21;31;39;79;76;30;10;29;32;42;34;50;39;38;26;32;31;60;31;34;25;30
2020-03-27;21;35;22;n/d;31;32;30;51;36;47;n/d;18;24;34;7;50;n/d;40;33;16;26;41;59;105;34;12;32;33;38;33;50;36;38;39;38;33;58;30;20;36;28
2020-03-27;22;32;20;n/d;26;29;28;52;33;39;n/d;20;29;36;8;44;n/d;38;29;27;22;44;46;81;30;15;28;32;38;28;41;40;44;33;36;31;40;32;30;27;31
2020-03-27;23;30;23;n/d;27;26;28;40;36;35;n/d;18;30;28;10;49;n/d;34;24;22;21;44;40;70;28;14;26;32;35;28;36;35;38;39;34;31;40;30;26;26;25
2020-03-27;24;25;24;n/d;30;26;35;29;29;30;n/d;19;28;23;11;38;n/d;32;22;23;19;29;39;59;28;14;29;35;34;28;44;30;36;36;36;30;34;24;28;31;28
2020-03-28;1;22;23;n/d;46;26;35;27;28;27;n/d;16;25;20;13;37;n/d;32;20;18;18;31;32;57;29;14;35;32;27;25;41;25;39;33;37;28;29;30;33;29;23
2020-03-28;2;27;21;n/d;42;26;39;30;26;31;n/d;17;22;18;13;46;n/d;38;21;21;17;31;34;49;36;14;40;29;34;24;41;23;33;32;34;31;25;29;37;29;30
2020-03-28;3;32;20;n/d;39;29;30;27;25;29;n/d;18;23;22;13;32;n/d;29;24;19;16;28;35;48;33;18;30;27;29;24;38;27;37;31;36;29;27;26;50;28;29
2020-03-28;4;25;23;n/d;40;31;33;24;27;32;n/d;16;23;21;16;25;n/d;36;21;20;16;33;40;52;34;16;38;31;29;22;40;22;35;30;37;28;24;25;43;29;27
2020-03-28;5;31;29;n/d;42;36;33;28;29;56;n/d;20;24;24;17;28;n/d;33;21;17;33;38;44;73;36;18;32;32;31;29;51;30;34;28;39;30;39;25;39;31;28
2020-03-28;6;30;32;n/d;53;41;29;33;34;62;n/d;19;29;26;17;31;n/d;42;23;17;39;35;47;75;36;20;40;39;38;30;53;37;41;30;42;33;37;37;42;38;40
2020-03-28;7;31;28;n/d;50;39;29;28;35;56;n/d;15;30;20;16;34;n/d;41;23;18;37;27;50;72;34;23;37;41;46;31;54;37;38;37;41;34;41;34;31;36;37
2020-03-28;8;27;23;n/d;35;25;26;25;28;34;n/d;15;27;19;15;28;n/d;35;19;12;24;30;40;50;33;16;37;36;32;27;42;32;34;28;32;31;29;27;30;28;23
2020-03-28;9;24;16;n/d;25;18;21;19;23;23;n/d;13;26;18;12;22;n/d;33;14;12;17;29;35;32;32;10;32;37;25;25;41;27;32;22;27;28;29;20;29;24;17
2020-03-28;10;18;13;n/d;18;15;20;17;24;26;n/d;13;20;15;12;20;n/d;21;16;12;14;27;33;35;21;11;18;34;22;18;32;23;31;23;25;21;27;16;27;24;15
2020-03-28;11;18;12;n/d;16;14;23;17;21;25;n/d;13;19;14;10;19;n/d;30;14;14;14;27;32;33;28;13;28;30;21;18;31;22;19;21;21;20;26;17;20;17;16
2020-03-28;12;15;13;n/d;15;13;16;14;17;23;n/d;12;17;13;9;16;n/d;24;14;14;14;22;32;33;24;11;23;27;22;17;31;19;19;18;19;19;22;14;16;14;14
2020-03-28;13;15;12;n/d;14;12;13;14;15;25;n/d;12;16;13;7;14;n/d;21;15;13;13;21;30;39;19;9;16;25;21;16;27;20;18;15;17;17;20;14;16;13;13
2020-03-28;14;14;12;n/d;15;13;13;14;16;25;n/d;12;14;12;6;12;n/d;20;17;14;13;19;28;34;18;9;15;24;20;14;23;19;16;13;17;15;20;12;16;14;13
2020-03-28;15;15;13;n/d;15;12;12;14;16;26;n/d;13;14;13;6;13;n/d;20;19;14;13;18;28;32;18;9;17;22;20;14;23;18;17;13;17;15;22;13;16;13;14
2020-03-28;16;16;13;n/d;16;13;12;14;16;24;n/d;12;15;14;6;14;n/d;23;17;14;13;20;27;33;19;11;16;22;22;14;23;21;18;14;18;16;25;14;15;13;13
2020-03-28;17;14;13;n/d;16;14;15;14;16;26;n/d;12;15;14;8;14;n/d;23;18;14;13;20;31;36;17;12;15;24;21;15;23;17;18;15;17;16;24;12;16;14;13
2020-03-28;18;15;14;n/d;16;13;15;15;16;26;n/d;11;14;14;10;14;n/d;23;22;14;14;22;28;42;20;13;16;22;26;16;26;20;22;15;17;15;26;14;18;15;12
2020-03-28;19;18;12;n/d;16;13;14;14;16;23;n/d;12;16;14;9;14;n/d;20;20;13;13;23;25;36;18;12;16;22;21;18;25;20;30;13;18;18;31;14;16;14;13
2020-03-28;20;15;8;n/d;13;12;11;13;14;18;n/d;9;14;12;7;15;n/d;16;17;8;11;23;20;28;16;10;13;19;17;14;22;17;22;12;16;16;24;11;15;12;11
2020-03-28;21;13;6;n/d;11;10;11;10;11;15;n/d;7;11;10;6;10;n/d;13;14;7;8;14;15;22;12;8;11;15;15;10;16;13;20;10;13;13;16;9;12;9;9
2020-03-28;22;12;5;n/d;8;8;10;9;9;12;n/d;6;10;8;7;8;n/d;12;12;6;7;12;12;16;10;6;9;12;11;8;13;14;21;8;11;11;13;8;11;8;8
2020-03-28;23;11;5;n/d;8;8;9;8;9;12;n/d;6;8;8;6;8;n/d;12;13;5;6;9;9;14;10;5;9;11;10;7;12;10;20;8;10;10;11;7;12;8;7
2020-03-28;24;9;5;n/d;7;8;8;7;9;9;n/d;5;7;7;5;7;n/d;10;12;4;6;8;8;12;10;5;9;10;10;7;12;10;17;7;9;10;10;8;13;8;7
2020-03-29;1;9;4;n/d;7;7;7;7;10;8;n/d;5;7;7;4;7;n/d;9;12;4;5;6;7;12;9;4;8;9;8;6;10;9;12;7;9;9;9;7;14;11;7
2020-03-29;2;8;4;n/d;6;6;6;6;12;6;n/d;4;6;7;3;6;n/d;8;11;5;4;6;8;10;8;4;8;7;8;5;8;9;9;6;9;9;8;7;13;10;6
2020-03-29;3;7;4;n/d;6;5;5;5;13;7;n/d;4;6;7;2;4;n/d;8;n/d;n/d;4;4;7;8;8;4;8;8;7;4;7;9;9;6;10;8;7;7;10;9;6
2020-03-29;4;7;5;n/d;7;6;5;5;9;9;n/d;4;6;6;1;5;n/d;9;n/d;5;4;4;10;11;8;4;8;6;8;4;8;10;13;6;10;7;8;8;14;9;6
2020-03-29;5;9;4;n/d;6;5;6;6;9;12;n/d;4;6;7;1;5;n/d;10;n/d;4;4;6;9;13;8;4;9;7;8;6;11;12;13;5;10;9;12;7;13;9;6
2020-03-29;6;9;5;n/d;7;6;5;6;10;13;n/d;4;7;7;2;5;n/d;13;n/d;5;5;7;9;18;10;3;10;7;11;8;14;14;16;5;11;10;13;8;14;10;6
2020-03-29;7;10;4;n/d;7;6;6;7;10;13;n/d;7;7;8;2;6;n/d;14;n/d;5;5;9;10;17;10;4;10;8;11;7;14;14;18;6;12;11;12;8;12;9;6
2020-03-29;8;6;4;n/d;5;5;6;4;7;8;n/d;4;5;7;2;5;n/d;10;n/d;5;2;7;9;13;9;3;7;6;7;4;9;10;14;5;10;8;8;6;7;6;5
2020-03-29;9;6;3;n/d;5;4;5;4;7;8;n/d;3;5;6;2;4;n/d;10;n/d;4;2;7;8;11;9;3;7;6;7;3;8;10;9;5;9;7;7;6;8;5;5
2020-03-29;10;6;4;n/d;5;4;5;4;7;8;n/d;3;5;6;2;4;n/d;10;n/d;5;3;8;9;12;8;3;7;5;11;3;9;10;10;4;9;6;9;6;8;6;4
2020-03-29;11;6;4;n/d;6;5;4;5;7;9;n/d;3;5;6;2;4;n/d;10;n/d;5;3;6;7;15;8;3;7;4;11;5;10;10;9;4;9;7;12;7;7;5;5
2020-03-29;12;6;5;n/d;6;5;5;5;8;10;n/d;3;5;6;2;5;n/d;10;n/d;5;4;8;9;16;8;3;8;5;10;4;11;11;10;4;10;8;11;7;8;7;4
2020-03-29;13;5;4;n/d;5;4;4;4;7;8;n/d;3;5;6;2;4;n/d;12;n/d;6;3;5;10;15;8;4;7;5;10;4;9;12;8;4;9;7;11;6;6;5;4
2020-03-29;14;5;4;n/d;5;4;4;4;7;9;n/d;3;4;5;2;4;n/d;9;n/d;5;3;6;7;16;7;3;7;4;9;4;9;9;7;3;8;7;9;6;6;4;4
2020-03-29;15;5;5;n/d;5;4;4;4;7;8;n/d;3;5;5;1;5;n/d;9;n/d;5;3;6;6;17;7;3;7;5;9;4;8;9;8;4;9;7;9;6;6;4;4
2020-03-29;16;6;5;n/d;5;5;5;5;8;9;n/d;3;5;5;1;4;n/d;10;n/d;5;4;6;8;19;8;3;7;5;10;4;10;9;9;4;9;7;11;6;7;6;4
2020-03-29;17;6;5;n/d;6;5;5;6;8;11;n/d;3;5;6;2;5;n/d;10;n/d;6;4;7;9;19;9;3;8;5;13;5;11;12;9;4;9;8;13;7;6;5;4
2020-03-29;18;8;6;n/d;7;6;5;6;9;12;n/d;4;6;7;2;5;n/d;12;n/d;6;5;7;9;19;10;4;10;6;15;6;13;12;11;6;10;9;16;8;7;7;6
2020-03-29;19;8;6;n/d;7;6;6;7;11;12;n/d;5;6;7;2;6;n/d;12;n/d;6;4;9;8;17;10;4;10;7;14;5;11;10;10;5;10;10;15;8;8;10;6
2020-03-29;20;8;6;n/d;6;6;5;6;11;11;n/d;4;7;7;2;5;n/d;12;n/d;5;4;8;9;15;9;4;10;7;11;6;12;12;9;6;10;10;13;8;10;10;5
2020-03-29;21;8;5;n/d;6;6;5;6;11;9;n/d;4;6;6;2;6;n/d;10;n/d;6;4;4;8;14;8;4;9;7;11;6;12;10;11;6;10;10;12;7;10;11;5
2020-03-29;22;8;6;n/d;6;6;4;6;11;10;n/d;4;6;6;2;5;n/d;11;n/d;6;4;3;8;13;9;4;9;7;10;5;10;10;10;6;10;9;11;7;13;13;6
2020-03-29;23;8;6;n/d;6;5;5;6;14;9;n/d;4;7;6;2;5;n/d;11;n/d;6;4;3;7;12;10;4;10;7;11;7;10;10;9;4;10;10;13;8;9;11;6
2020-03-29;24;8;6;n/d;7;6;4;6;15;9;n/d;4;7;6;3;6;n/d;9;n/d;6;6;3;9;12;9;4;10;7;9;7;9;10;10;5;11;10;12;8;11;14;7
2020-03-30;1;8;5;n/d;6;7;5;6;14;8;n/d;4;7;7;3;6;n/d;10;n/d;5;4;4;10;11;9;5;10;7;8;6;11;10;10;7;10;10;11;7;9;12;7
2020-03-30;2;8;6;n/d;6;7;4;6;10;8;n/d;4;6;7;2;6;n/d;8;n/d;5;4;5;10;10;9;5;10;7;8;5;9;9;10;8;10;10;11;7;6;7;6
2020-03-30;3;8;6;n/d;6;7;6;6;12;12;n/d;5;7;7;5;7;n/d;9;n/d;5;4;11;19;15;9;7;9;7;13;6;15;10;10;8;11;12;20;8;6;10;6
2020-03-30;4;9;7;n/d;8;7;6;8;14;18;n/d;5;8;8;3;8;n/d;12;n/d;6;5;8;17;24;12;5;12;8;15;8;16;14;11;9;12;12;24;9;8;11;7
2020-03-30;5;12;8;n/d;12;8;7;11;13;24;n/d;6;11;10;3;11;n/d;16;n/d;7;7;14;19;36;13;5;15;12;19;11;22;18;15;11;16;16;35;11;8;12;8
2020-03-30;6;14;10;n/d;15;10;9;13;17;31;n/d;9;14;12;3;14;n/d;23;n/d;7;9;24;25;45;16;6;19;14;24;14;30;24;17;13;18;20;43;15;9;16;10
2020-03-30;7;15;9;n/d;15;10;10;16;18;33;n/d;11;15;14;4;15;n/d;25;n/d;8;10;21;34;50;17;7;19;16;23;15;30;29;17;14;19;19;40;14;11;14;11
2020-03-30;8;13;8;n/d;11;10;7;11;13;27;n/d;8;12;11;4;11;n/d;20;n/d;9;8;15;42;48;16;7;16;12;21;12;25;23;15;10;18;15;31;11;9;11;9
2020-03-30;9;9;7;n/d;8;7;6;7;10;20;n/d;6;9;9;3;8;n/d;16;n/d;7;4;9;23;39;14;6;14;8;19;8;17;16;10;7;14;11;25;9;7;7;7
2020-03-30;10;7;6;n/d;7;6;5;6;9;21;n/d;5;7;9;3;6;n/d;14;n/d;6;n/d;8;17;39;12;5;13;7;19;7;16;13;9;6;14;9;23;8;6;5;6
2020-03-30;11;7;5;n/d;6;6;5;7;8;21;n/d;5;6;8;3;7;n/d;12;n/d;7;n/d;9;14;38;11;5;13;6;20;7;14;13;9;5;13;8;n/d;7;5;5;6
2020-03-30;12;6;5;n/d;6;6;5;6;7;18;n/d;4;6;6;2;7;n/d;11;n/d;6;n/d;9;14;37;11;5;12;7;17;6;15;12;8;4;13;9;22;6;5;5;6
2020-03-30;13;6;5;n/d;6;6;5;5;7;20;n/d;4;5;6;2;7;n/d;11;n/d;6;n/d;12;13;38;10;5;11;7;16;6;15;12;8;5;11;8;21;n/d;4;5;5
2020-03-30;14;6;5;n/d;6;6;5;5;7;18;n/d;4;6;6;2;6;n/d;10;n/d;6;n/d;9;14;38;11;4;11;6;16;5;15;11;7;5;9;7;18;n/d;4;4;5
2020-03-30;15;6;5;n/d;7;6;5;5;7;20;n/d;4;6;6;2;6;n/d;12;n/d;7;5;9;13;36;11;4;12;5;n/d;6;15;13;8;5;10;7;23;7;4;4;6
2020-03-30;16;7;6;n/d;8;6;5;7;8;21;n/d;5;6;6;2;6;n/d;14;n/d;6;4;8;14;39;10;4;12;6;19;7;14;13;9;5;13;9;26;7;5;5;6
2020-03-30;17;7;6;n/d;8;6;5;7;8;20;n/d;5;6;7;2;7;n/d;15;n/d;7;5;9;13;38;12;4;12;6;22;7;18;14;10;4;13;10;23;8;5;5;6
2020-03-30;18;9;7;n/d;9;6;7;10;9;21;n/d;6;8;7;2;8;n/d;14;n/d;10;6;12;12;36;13;5;13;7;22;9;19;18;11;7;19;11;29;10;5;6;7
2020-03-30;19;13;10;n/d;13;8;7;12;12;25;n/d;8;10;9;4;10;n/d;17;n/d;12;9;14;15;38;15;4;14;10;28;12;21;19;14;7;20;16;31;13;7;9;10
2020-03-30;20;17;10;n/d;15;12;8;13;16;24;n/d;9;13;12;6;13;n/d;20;n/d;10;11;19;17;38;20;6;16;12;30;15;24;22;19;8;20;19;33;19;10;12;12
2020-03-30;21;18;10;n/d;15;15;7;14;16;20;n/d;8;14;12;4;15;n/d;20;n/d;9;11;12;16;39;20;9;18;13;28;16;23;23;20;11;20;19;31;18;10;13;11
2020-03-30;22;16;10;n/d;14;15;6;14;16;25;n/d;11;14;12;4;17;n/d;19;n/d;8;15;8;16;37;17;11;18;13;24;15;22;21;19;12;22;18;29;15;10;13;12
2020-03-30;23;17;8;n/d;13;13;6;13;18;n/d;n/d;10;15;12;4;14;n/d;21;n/d;8;14;7;16;37;20;11;20;13;27;14;21;23;19;12;21;18;24;18;11;14;12
2020-03-30;24;16;9;n/d;12;13;7;13;15;n/d;n/d;9;13;13;3;15;n/d;20;n/d;8;13;7;15;30;17;12;15;13;20;14;18;19;18;12;23;17;24;14;10;12;14
2020-03-31;1;15;8;n/d;13;14;8;14;15;n/d;n/d;10;14;11;3;14;n/d;24;n/d;7;12;10;17;28;14;11;16;12;17;14;17;17;18;12;21;18;27;14;12;13;14
2020-03-31;2;17;8;n/d;12;15;10;15;16;n/d;n/d;10;14;12;4;14;n/d;19;n/d;7;15;12;22;29;17;12;16;12;19;17;19;20;19;14;22;19;29;15;11;14;18
2020-03-31;3;18;8;n/d;13;18;13;15;16;n/d;n/d;9;15;15;5;15;n/d;17;n/d;7;15;18;23;44;18;11;17;13;19;15;23;21;20;19;26;18;34;16;9;14;15
2020-03-31;4;19;10;n/d;14;19;14;18;18;n/d;n/d;9;18;17;5;18;n/d;20;n/d;8;16;23;26;66;17;12;18;14;25;19;32;25;21;19;26;23;45;18;10;15;17
2020-03-31;5;21;12;n/d;19;22;16;20;23;n/d;n/d;11;22;23;7;25;n/d;25;n/d;11;17;36;33;83;23;13;23;21;35;28;44;34;24;24;29;30;56;18;13;17;20
2020-03-31;6;28;15;n/d;26;24;15;29;25;n/d;n/d;15;22;27;8;30;n/d;32;n/d;17;17;31;45;76;29;14;27;25;38;30;50;45;27;31;39;28;64;26;14;20;26
2020-03-31;7;28;13;n/d;23;21;15;31;25;n/d;n/d;18;23;30;7;27;n/d;31;n/d;15;21;32;49;85;29;15;29;26;32;30;49;44;25;26;30;30;57;29;12;20;23
2020-03-31;8;21;9;n/d;16;14;11;17;20;n/d;n/d;10;19;20;5;16;n/d;24;n/d;9;12;20;34;68;25;15;22;20;28;18;34;34;18;16;26;22;39;18;11;14;11
2020-03-31;9;12;7;n/d;11;8;6;8;13;n/d;n/d;7;11;17;4;9;n/d;18;n/d;9;7;13;22;61;17;13;18;12;24;9;25;22;13;9;21;13;32;11;11;10;8
2020-03-31;10;8;7;n/d;10;6;5;5;9;n/d;n/d;6;7;11;3;7;n/d;13;n/d;7;5;15;17;48;16;9;13;9;20;6;20;16;9;6;15;8;26;7;7;6;6
2020-03-31;11;7;7;n/d;8;6;5;5;8;n/d;n/d;5;6;8;2;5;n/d;12;n/d;8;4;14;20;47;12;6;13;6;20;6;17;13;8;5;12;8;26;6;6;5;6
2020-03-31;12;6;5;n/d;7;5;4;4;7;26;n/d;4;5;9;1;5;n/d;11;n/d;7;4;11;18;49;12;4;12;5;19;5;18;15;7;5;15;7;27;6;6;4;5
2020-03-31;13;6;5;n/d;n/d;5;4;4;7;26;n/d;4;5;7;2;4;n/d;14;n/d;6;3;9;16;50;12;4;12;6;21;6;13;13;7;5;14;7;25;6;5;3;5
2020-03-31;14;5;5;n/d;n/d;6;5;4;7;22;n/d;4;5;6;2;4;n/d;12;n/d;7;3;12;17;52;12;4;12;5;20;5;13;13;7;4;12;6;24;7;6;4;5
2020-03-31;15;5;5;n/d;7;5;5;4;7;23;n/d;6;5;7;2;4;n/d;13;n/d;7;4;13;17;48;14;4;13;6;22;5;16;13;8;4;11;n/d;24;7;6;4;6
2020-03-31;16;6;6;n/d;8;6;5;6;8;26;n/d;6;6;8;2;4;n/d;14;n/d;7;4;12;20;61;13;4;13;6;23;5;19;14;8;5;12;n/d;25;7;6;4;5
2020-03-31;17;7;7;n/d;8;6;5;6;9;26;n/d;5;6;8;2;5;n/d;14;n/d;10;5;12;17;61;14;5;15;7;26;7;20;20;9;7;16;8;29;8;6;5;6
2020-03-31;18;8;9;n/d;11;7;6;7;10;30;n/d;8;6;11;3;6;n/d;15;n/d;10;6;23;17;59;20;5;16;7;30;8;21;18;10;7;17;10;30;9;6;6;8
2020-03-31;19;12;11;n/d;17;9;8;13;12;37;n/d;11;9;11;4;10;n/d;19;n/d;10;10;33;17;61;21;5;19;10;32;13;22;22;15;8;20;13;41;15;9;9;13
2020-03-31;20;17;13;n/d;20;14;11;15;17;27;n/d;12;14;15;4;14;n/d;23;n/d;10;12;27;19;40;20;5;20;16;31;16;24;23;21;10;28;20;31;22;14;14;14
2020-03-31;21;19;12;n/d;18;15;15;16;19;23;n/d;12;16;16;4;15;n/d;23;n/d;11;13;22;21;31;21;7;20;17;27;17;24;22;20;13;31;19;32;21;15;14;14
2020-03-31;22;20;12;n/d;20;16;15;17;20;26;n/d;13;16;19;4;17;n/d;24;n/d;12;14;24;18;29;23;12;22;17;28;17;23;23;21;13;41;20;29;21;14;15;15
2020-03-31;23;19;13;n/d;16;17;14;16;19;27;n/d;12;16;19;4;15;n/d;21;n/d;14;13;18;17;29;24;13;21;16;30;18;22;23;22;14;26;20;28;21;13;15;16
2020-03-31;24;20;13;n/d;17;18;14;12;20;26;n/d;14;15;20;5;15;n/d;20;n/d;16;15;14;18;30;23;13;19;16;28;14;22;22;21;15;28;18;23;21;13;15;18
2020-04-01;1;21;12;n/d;18;15;12;13;21;31;n/d;16;15;21;5;15;n/d;21;21;19;16;14;23;31;24;13;21;16;28;15;22;22;23;15;25;19;26;22;11;15;22
2020-04-01;2;21;12;n/d;21;15;14;17;23;31;n/d;15;16;23;5;15;n/d;23;35;17;19;14;28;39;25;14;24;17;30;17;21;27;24;16;27;19;31;27;11;17;28
2020-04-01;3;23;14;n/d;23;20;15;25;24;39;n/d;14;16;28;5;24;n/d;25;37;18;20;16;40;41;28;14;25;19;31;24;36;31;25;18;30;23;46;28;10;19;24
2020-04-01;4;28;26;n/d;26;23;15;34;25;47;n/d;16;24;32;5;33;n/d;28;42;53;20;29;47;73;29;16;26;27;38;28;43;35;26;19;46;30;57;30;10;21;36
2020-04-01;5;34;28;n/d;36;26;15;42;31;66;n/d;27;39;35;5;39;n/d;38;48;55;30;35;60;79;32;21;32;35;41;38;54;44;31;24;50;39;67;38;10;26;46
2020-04-01;6;37;41;n/d;43;32;25;50;41;73;n/d;27;46;38;10;48;n/d;44;51;58;34;47;79;97;38;23;38;45;45;45;62;56;40;32;48;47;74;33;9;31;49
2020-04-01;7;35;50;n/d;36;28;21;44;36;64;n/d;25;41;44;9;43;n/d;45;58;41;31;28;71;88;40;24;43;43;52;48;68;59;39;26;45;46;82;39;10;30;48
2020-04-01;8;35;23;n/d;28;23;11;33;33;48;n/d;20;32;38;6;24;n/d;42;37;19;20;34;55;80;44;22;43;35;46;35;57;53;36;24;43;35;66;37;20;31;23
2020-04-01;9;n/d;16;n/d;22;16;10;20;33;43;n/d;14;27;32;5;18;n/d;39;24;13;18;25;42;78;43;19;39;29;39;29;51;43;34;16;39;29;51;31;28;30;13
2020-04-01;10;n/d;14;n/d;18;11;8;11;24;39;n/d;16;19;24;3;13;n/d;26;16;13;14;19;24;73;30;15;28;20;32;17;37;33;23;9;35;19;40;18;24;21;9
2020-04-01;11;n/d;10;n/d;12;8;6;7;13;34;n/d;9;10;19;3;7;n/d;16;9;9;8;13;25;65;20;10;19;10;30;8;28;20;13;6;21;10;38;10;11;8;6
2020-04-01;12;n/d;9;n/d;9;7;5;7;9;29;n/d;5;7;11;3;5;n/d;14;8;8;6;15;23;61;15;9;13;8;26;6;22;20;10;6;15;9;31;8;9;7;6
2020-04-01;13;7;7;n/d;8;6;5;6;9;27;n/d;5;6;11;2;5;n/d;15;10;9;5;17;27;71;14;7;10;8;18;6;21;16;9;n/d;13;8;25;8;8;6;6
2020-04-01;14;9;7;n/d;8;6;5;5;10;31;n/d;5;7;10;2;5;n/d;17;11;9;6;16;25;57;15;7;13;8;17;8;21;18;11;6;12;9;26;9;10;8;6
2020-04-01;15;9;7;n/d;8;6;6;6;11;30;n/d;5;8;9;2;5;n/d;17;9;9;6;19;29;57;13;7;12;10;20;8;21;20;11;6;12;10;29;8;10;7;6
